n	czas	liczbaPorównań
5000	373203	25000000
5000	370989	25000000
5000	369612	25000000
5000	381204	25000000
5000	365384	25000000
5000	369057	25000000
5000	359499	25000000
5000	373189	25000000
5000	381327	25000000
5000	371078	25000000
5000	374856	25000000
5000	379797	25000000
5000	371398	25000000
5000	381720	25000000
5000	370073	25000000
5000	373424	25000000
5000	369842	25000000
5000	376349	25000000
5000	374008	25000000
5000	380685	25000000
5000	373623	25000000
5000	369307	25000000
5000	363581	25000000
5000	367974	25000000
5000	381123	25000000
5000	368877	25000000
5000	382308	25000000
5000	376465	25000000
5000	371838	25000000
5000	379246	25000000
5000	371361	25000000
5000	370872	25000000
5000	371869	25000000
5000	372750	25000000
5000	369948	25000000
5000	376986	25000000
5000	374913	25000000
5000	372342	25000000
5000	365725	25000000
5000	370891	25000000
5000	375195	25000000
5000	370742	25000000
5000	376202	25000000
5000	373474	25000000
5000	371848	25000000
5000	364150	25000000
5000	364966	25000000
5000	370620	25000000
5000	381961	25000000
5000	372960	25000000
5000	370217	25000000
5000	376919	25000000
5000	371326	25000000
5000	381057	25000000
5000	371555	25000000
5000	363382	25000000
5000	381172	25000000
5000	368904	25000000
5000	374447	25000000
5000	359794	25000000
5000	374373	25000000
5000	370166	25000000
5000	369662	25000000
5000	367171	25000000
5000	376538	25000000
5000	371711	25000000
5000	372340	25000000
5000	360734	25000000
5000	383368	25000000
5000	371484	25000000
5000	370441	25000000
5000	378086	25000000
5000	361160	25000000
5000	371173	25000000
5000	373386	25000000
5000	379927	25000000
5000	385399	25000000
5000	372124	25000000
5000	372089	25000000
5000	370721	25000000
5000	377452	25000000
5000	377057	25000000
5000	373339	25000000
5000	381607	25000000
5000	372124	25000000
5000	374618	25000000
5000	372237	25000000
5000	370677	25000000
5000	381178	25000000
5000	381233	25000000
5000	369092	25000000
5000	378639	25000000
5000	380643	25000000
5000	380251	25000000
5000	380942	25000000
5000	369994	25000000
5000	375428	25000000
5000	381276	25000000
5000	375297	25000000
5000	369709	25000000
5000	376113	25000000
5000	371817	25000000
5000	380953	25000000
5000	382944	25000000
5000	377099	25000000
5000	373585	25000000
5000	373055	25000000
5000	382354	25000000
5000	382631	25000000
5000	380442	25000000
5000	363674	25000000
5000	377692	25000000
5000	375740	25000000
5000	381771	25000000
5000	373799	25000000
5000	381891	25000000
5000	364699	25000000
5000	371395	25000000
5000	379569	25000000
5000	372920	25000000
5000	368398	25000000
5000	374592	25000000
5000	359070	25000000
5000	369819	25000000
5000	386570	25000000
5000	371856	25000000
5000	382200	25000000
5000	372463	25000000
5000	376396	25000000
5000	371748	25000000
5000	373130	25000000
5000	368193	25000000
5000	380900	25000000
5000	373701	25000000
5000	373677	25000000
5000	376236	25000000
5000	379586	25000000
5000	371660	25000000
5000	376249	25000000
5000	380507	25000000
5000	364254	25000000
5000	379510	25000000
5000	370748	25000000
5000	376422	25000000
5000	369125	25000000
5000	368679	25000000
5000	379008	25000000
5000	373562	25000000
5000	374684	25000000
5000	365061	25000000
5000	372326	25000000
5000	373379	25000000
5000	372632	25000000
5000	369116	25000000
5000	375941	25000000
5000	373483	25000000
5000	365962	25000000
5000	367270	25000000
5000	373019	25000000
5000	374657	25000000
5000	371624	25000000
5000	369119	25000000
5000	373378	25000000
5000	372544	25000000
5000	371528	25000000
5000	374436	25000000
5000	376315	25000000
5000	370870	25000000
5000	377122	25000000
5000	375330	25000000
5000	359458	25000000
5000	373895	25000000
5000	374439	25000000
5000	369696	25000000
5000	377754	25000000
5000	362113	25000000
5000	376303	25000000
5000	374736	25000000
5000	382043	25000000
5000	371410	25000000
5000	371215	25000000
5000	387548	25000000
5000	381311	25000000
5000	374418	25000000
5000	379543	25000000
5000	367306	25000000
5000	371221	25000000
5000	360984	25000000
5000	382655	25000000
5000	370903	25000000
5000	383114	25000000
5000	376498	25000000
5000	370496	25000000
5000	377210	25000000
5000	369017	25000000
5000	374289	25000000
5000	371671	25000000
5000	360269	25000000
5000	382348	25000000
5000	368953	25000000
5000	376153	25000000
5000	371470	25000000
5000	376230	25000000
5000	378013	25000000
5000	366640	25000000
5000	384912	25000000
5000	365417	25000000
5000	383847	25000000
5000	382202	25000000
5000	374412	25000000
5000	372999	25000000
5000	381133	25000000
5000	381483	25000000
5000	372623	25000000
5000	381472	25000000
5000	373576	25000000
5000	381049	25000000
5000	372996	25000000
5000	379629	25000000
5000	382835	25000000
5000	370736	25000000
5000	379451	25000000
5000	372088	25000000
5000	376372	25000000
5000	373110	25000000
5000	375490	25000000
5000	369036	25000000
5000	383281	25000000
5000	372195	25000000
5000	379658	25000000
5000	366943	25000000
5000	374511	25000000
5000	379315	25000000
5000	370134	25000000
5000	368239	25000000
5000	383102	25000000
5000	372885	25000000
5000	377659	25000000
5000	369789	25000000
5000	376102	25000000
5000	371685	25000000
5000	376530	25000000
5000	375608	25000000
5000	376507	25000000
5000	363702	25000000
5000	369829	25000000
5000	374116	25000000
5000	369050	25000000
5000	371032	25000000
5000	371018	25000000
5000	375279	25000000
5000	359399	25000000
5000	360156	25000000
5000	370880	25000000
5000	375720	25000000
5000	371797	25000000
5000	369172	25000000
5000	375251	25000000
5000	372184	25000000
5000	374656	25000000
5000	376194	25000000
5000	372202	25000000
5000	372378	25000000
5000	383015	25000000
5000	381227	25000000
5000	370901	25000000
5000	374775	25000000
5000	374691	25000000
5000	374495	25000000
5000	370091	25000000
5000	370020	25000000
5000	381386	25000000
5000	375075	25000000
5000	380785	25000000
5000	372546	25000000
5000	370361	25000000
5000	371964	25000000
5000	380782	25000000
5000	374902	25000000
5000	381082	25000000
5000	370342	25000000
5000	374241	25000000
5000	376774	25000000
5000	363189	25000000
5000	373943	25000000
5000	371831	25000000
5000	367990	25000000
5000	380811	25000000
5000	370990	25000000
5000	379307	25000000
5000	373066	25000000
5000	362680	25000000
5000	370766	25000000
5000	376797	25000000
5000	368257	25000000
5000	370975	25000000
5000	370524	25000000
5000	369582	25000000
5000	368637	25000000
5000	370720	25000000
5000	368312	25000000
5000	370427	25000000
5000	368905	25000000
5000	370900	25000000
5000	371525	25000000
5000	371453	25000000
5000	369497	25000000
5000	372132	25000000
5000	371307	25000000
5000	370089	25000000
5000	370908	25000000
5000	369207	25000000
5000	371529	25000000
5000	369029	25000000
5000	369603	25000000
5000	370186	25000000
5000	369604	25000000
5000	368896	25000000
5000	370505	25000000
5000	376482	25000000
5000	361139	25000000
5000	366016	25000000
5000	368445	25000000
5000	369136	25000000
5000	368477	25000000
5000	367792	25000000
5000	368650	25000000
5000	371638	25000000
5000	372126	25000000
5000	367386	25000000
5000	369871	25000000
5000	368860	25000000
5000	367072	25000000
5000	370684	25000000
5000	370895	25000000
5000	373110	25000000
5000	368418	25000000
5000	371436	25000000
5000	368460	25000000
5000	374673	25000000
5000	371112	25000000
5000	369406	25000000
5000	369774	25000000
5000	369200	25000000
5000	372362	25000000
5000	369020	25000000
5000	369020	25000000
5000	368810	25000000
5000	366768	25000000
5000	370528	25000000
5000	369108	25000000
5000	368381	25000000
5000	370459	25000000
5000	368728	25000000
5000	369541	25000000
5000	366962	25000000
5000	371839	25000000
5000	370883	25000000
5000	371890	25000000
5000	369093	25000000
5000	373040	25000000
5000	372187	25000000
5000	382490	25000000
5000	370575	25000000
5000	384427	25000000
5000	375134	25000000
5000	369422	25000000
5000	366608	25000000
5000	375409	25000000
5000	372767	25000000
5000	371219	25000000
5000	371276	25000000
5000	372103	25000000
5000	374788	25000000
5000	380089	25000000
5000	370714	25000000
5000	363309	25000000
5000	374535	25000000
5000	380000	25000000
5000	370569	25000000
5000	375127	25000000
5000	370289	25000000
5000	376124	25000000
5000	382554	25000000
5000	384989	25000000
5000	375202	25000000
5000	370557	25000000
5000	375113	25000000
5000	371247	25000000
5000	373779	25000000
5000	371636	25000000
5000	380948	25000000
5000	380720	25000000
5000	380351	25000000
5000	378571	25000000
5000	370097	25000000
5000	382013	25000000
5000	370217	25000000
5000	378950	25000000
5000	370728	25000000
5000	371005	25000000
5000	358756	25000000
5000	381379	25000000
5000	370661	25000000
5000	371604	25000000
5000	367941	25000000
5000	381588	25000000
5000	364313	25000000
5000	368045	25000000
5000	370294	25000000
5000	382816	25000000
5000	369899	25000000
5000	369227	25000000
5000	367516	25000000
5000	380854	25000000
5000	370216	25000000
5000	376254	25000000
5000	373845	25000000
5000	357847	25000000
5000	376715	25000000
5000	371546	25000000
5000	375872	25000000
5000	369324	25000000
5000	382482	25000000
5000	392197	25000000
5000	377965	25000000
5000	369811	25000000
5000	383913	25000000
5000	379982	25000000
5000	374752	25000000
5000	374154	25000000
5000	382343	25000000
5000	373360	25000000
5000	372597	25000000
5000	370577	25000000
5000	375072	25000000
5000	374225	25000000
5000	374344	25000000
5000	371072	25000000
5000	381721	25000000
5000	371668	25000000
5000	381218	25000000
5000	371350	25000000
5000	372743	25000000
5000	371033	25000000
5000	371875	25000000
5000	368883	25000000
5000	381929	25000000
5000	372402	25000000
5000	380090	25000000
5000	372855	25000000
5000	376819	25000000
5000	370147	25000000
5000	379619	25000000
5000	370678	25000000
5000	367888	25000000
5000	378151	25000000
5000	372834	25000000
5000	369565	25000000
5000	381107	25000000
5000	375150	25000000
5000	374959	25000000
5000	369006	25000000
5000	374989	25000000
5000	372008	25000000
5000	367956	25000000
5000	375993	25000000
5000	375596	25000000
5000	415409	25000000
5000	374440	25000000
5000	373359	25000000
5000	384644	25000000
5000	382283	25000000
5000	374400	25000000
5000	369487	25000000
5000	376872	25000000
5000	372709	25000000
5000	372980	25000000
5000	374023	25000000
5000	367583	25000000
5000	367605	25000000
5000	375262	25000000
5000	379201	25000000
5000	367464	25000000
5000	375589	25000000
5000	373276	25000000
5000	376043	25000000
5000	371162	25000000
5000	372998	25000000
5000	372883	25000000
5000	369220	25000000
5000	370007	25000000
5000	375324	25000000
5000	371319	25000000
5000	374626	25000000
5000	380031	25000000
5000	371080	25000000
5000	372294	25000000
5000	370155	25000000
5000	369751	25000000
5000	381508	25000000
5000	371185	25000000
5000	372164	25000000
5000	370741	25000000
5000	368557	25000000
5000	367641	25000000
5000	368043	25000000
5000	383341	25000000
5000	370913	25000000
5000	380566	25000000
5000	372131	25000000
5000	379750	25000000
5000	370857	25000000
5000	355809	25000000
5000	372133	25000000
5000	368999	25000000
5000	371892	25000000
5000	375927	25000000
5000	373437	25000000
5000	380459	25000000
5000	362656	25000000
5000	379556	25000000
5000	373467	25000000
5000	368947	25000000
5000	376076	25000000
5000	370932	25000000
5000	365820	25000000
5000	362044	25000000
5000	380348	25000000
5000	372686	25000000
5000	368361	25000000
5000	374114	25000000
5000	372870	25000000
5000	380405	25000000
5000	372178	25000000
5000	371740	25000000
5000	364186	25000000
5000	363239	25000000
5000	372302	25000000
5000	372801	25000000
5000	365688	25000000
5000	369331	25000000
5000	378751	25000000
5000	372346	25000000
5000	371375	25000000
5000	376535	25000000
5000	363217	25000000
5000	370517	25000000
5000	369532	25000000
5000	379014	25000000
5000	371322	25000000
5000	377650	25000000
5000	376556	25000000
5000	377886	25000000
5000	376767	25000000
5000	373880	25000000
5000	382265	25000000
5000	378102	25000000
5000	375246	25000000
5000	377194	25000000
5000	369676	25000000
5000	375418	25000000
5000	377421	25000000
5000	371160	25000000
5000	372967	25000000
5000	369562	25000000
5000	373509	25000000
5000	370767	25000000
5000	374039	25000000
5000	372367	25000000
5000	375100	25000000
5000	363529	25000000
5000	370197	25000000
5000	368191	25000000
5000	378607	25000000
5000	373447	25000000
5000	371867	25000000
5000	367910	25000000
5000	370096	25000000
5000	375293	25000000
5000	376131	25000000
5000	371858	25000000
5000	373269	25000000
5000	372763	25000000
5000	378463	25000000
5000	371977	25000000
5000	372211	25000000
5000	374636	25000000
5000	373524	25000000
5000	381385	25000000
5000	364632	25000000
5000	375598	25000000
5000	365600	25000000
5000	369428	25000000
5000	367850	25000000
5000	375134	25000000
5000	373039	25000000
5000	367447	25000000
5000	371012	25000000
5000	381554	25000000
5000	374741	25000000
5000	372232	25000000
5000	374246	25000000
5000	379672	25000000
5000	368779	25000000
5000	364577	25000000
5000	371413	25000000
5000	381101	25000000
5000	380084	25000000
5000	377091	25000000
5000	369096	25000000
5000	379957	25000000
5000	366623	25000000
5000	361800	25000000
5000	375999	25000000
5000	373176	25000000
5000	382704	25000000
5000	376661	25000000
5000	368688	25000000
5000	374556	25000000
5000	372055	25000000
5000	381384	25000000
5000	371569	25000000
5000	379754	25000000
5000	361068	25000000
5000	373515	25000000
5000	373184	25000000
5000	372738	25000000
5000	380360	25000000
5000	370522	25000000
5000	378936	25000000
5000	372121	25000000
5000	374452	25000000
5000	372278	25000000
5000	381840	25000000
5000	370721	25000000
5000	370469	25000000
5000	380044	25000000
5000	371548	25000000
5000	374524	25000000
5000	370134	25000000
5000	363336	25000000
5000	379671	25000000
5000	368205	25000000
5000	382028	25000000
5000	372164	25000000
5000	370353	25000000
5000	373422	25000000
5000	380925	25000000
5000	371439	25000000
5000	362575	25000000
5000	373876	25000000
5000	370594	25000000
5000	381051	25000000
5000	374491	25000000
5000	371173	25000000
5000	381553	25000000
5000	371121	25000000
5000	374808	25000000
5000	372295	25000000
5000	373406	25000000
5000	371318	25000000
5000	375599	25000000
5000	370515	25000000
5000	380153	25000000
5000	374508	25000000
5000	378532	25000000
5000	373450	25000000
5000	371122	25000000
5000	381864	25000000
5000	372707	25000000
5000	391397	25000000
5000	376618	25000000
5000	377122	25000000
5000	373559	25000000
5000	380949	25000000
5000	375033	25000000
5000	371270	25000000
5000	378972	25000000
5000	372880	25000000
5000	370058	25000000
5000	371615	25000000
5000	374917	25000000
5000	379042	25000000
5000	380739	25000000
5000	370396	25000000
5000	383350	25000000
5000	387175	25000000
5000	375052	25000000
5000	369871	25000000
5000	372243	25000000
5000	382193	25000000
5000	368746	25000000
5000	372053	25000000
5000	373211	25000000
5000	382637	25000000
5000	386731	25000000
5000	369267	25000000
5000	371243	25000000
5000	376979	25000000
5000	369532	25000000
5000	379609	25000000
5000	379948	25000000
5000	372370	25000000
5000	375433	25000000
5000	375610	25000000
5000	367146	25000000
5000	382688	25000000
5000	374341	25000000
5000	370750	25000000
5000	380623	25000000
5000	370451	25000000
5000	375520	25000000
5000	375185	25000000
5000	371607	25000000
5000	380215	25000000
5000	374353	25000000
5000	371359	25000000
5000	372840	25000000
5000	376996	25000000
5000	371493	25000000
5000	383386	25000000
5000	374515	25000000
5000	382870	25000000
5000	376475	25000000
5000	371714	25000000
5000	363427	25000000
5000	373023	25000000
5000	374771	25000000
5000	378926	25000000
5000	376718	25000000
5000	375336	25000000
5000	371385	25000000
5000	382030	25000000
5000	372288	25000000
5000	374094	25000000
5000	373872	25000000
5000	372098	25000000
5000	383225	25000000
5000	374942	25000000
5000	372933	25000000
5000	370863	25000000
5000	373402	25000000
5000	368606	25000000
5000	369207	25000000
